date,asset,lag,feature,importance
2019-11-12,ETH,7,squared down-return,-2.3047129313151033e-05
2019-11-12,ETH,8,return,0.007030646006266276
2019-11-12,ETH,8,squared return,0.0011469523111979167
2019-11-12,ETH,8,squared down-return,0.0011896292368570964
2019-11-12,ETH,9,return,-0.0024588902791341147
2019-11-12,ETH,9,squared return,0.00011459986368815103
2019-11-12,ETH,9,squared down-return,0.00021227200826009115
2019-11-12,ETH,10,return,0.0017524560292561848
2019-11-12,ETH,10,squared return,-0.00021187464396158853
2019-11-12,ETH,10,squared down-return,4.53790028889974e-05
2019-11-12,ETH,11,return,0.002286116282145182
2019-11-12,ETH,11,squared return,0.0002291997273763021
2019-11-12,ETH,11,squared down-return,0.0003439585367838542
2019-11-12,ETH,12,return,-0.0008083184560139974
2019-11-12,ETH,12,squared return,0.00010021527608235678
2019-11-12,ETH,12,squared down-return,-0.0001159509023030599
2019-11-12,ETH,13,return,0.0002408822377522786
2019-11-12,ETH,13,squared return,-0.00012032190958658853
2019-11-12,ETH,13,squared down-return,0.0001742839813232422
2019-11-12,ETH,14,return,0.003126064936319987
2019-11-12,ETH,14,squared return,-8.114178975423177e-05
2019-11-12,ETH,14,squared down-return,-9.361902872721353e-05
2019-11-12,ETH,15,return,-0.0034221013387044272
2019-11-12,ETH,15,squared return,-0.00013796488444010418
2019-11-12,ETH,15,squared down-return,-9.449323018391927e-05
2019-11-12,ETH,16,return,0.0017743905385335284
2019-11-12,ETH,16,squared return,0.00026003519694010413
2019-11-12,ETH,16,squared down-return,0.00025828679402669274
2019-11-12,ETH,17,return,0.0013439655303955078
2019-11-12,ETH,17,squared return,-0.00011324882507324221
2019-11-12,ETH,17,squared down-return,0.00011658668518066404
2019-11-12,ETH,18,return,-0.0007579326629638672
2019-11-12,ETH,18,squared return,0.0001605351765950521
2019-11-12,ETH,18,squared down-return,2.3444493611653655e-05
2019-11-12,ETH,19,return,0.0013428529103597007
2019-11-12,ETH,19,squared return,-0.00014758110046386716
2019-11-12,ETH,19,squared down-return,-0.00024994214375813806
2019-11-12,ETH,20,return,0.001251538594563802
2019-11-12,ETH,20,squared return,-0.0006980895996093751
2019-11-12,ETH,20,squared down-return,-0.0006264050801595052
2020-01-11,ETH,1,return,0.002204736073811849
2020-01-11,ETH,1,squared return,0.00016411145528157553
2020-01-11,ETH,1,squared down-return,5.57104746500651e-05
2020-01-11,ETH,2,return,0.003157774607340495
2020-01-11,ETH,2,squared return,0.00021163622538248694
2020-01-11,ETH,2,squared down-return,0.00020805994669596353
2020-01-11,ETH,3,return,-0.00020798047383626306
2020-01-11,ETH,3,squared return,0.0004818439483642578
2020-01-11,ETH,3,squared down-return,0.00011555353800455728
2020-01-11,ETH,4,return,-0.00030016899108886713
2020-01-11,ETH,4,squared return,0.00027998288472493493
2020-01-11,ETH,4,squared down-return,0.00023778279622395834
2020-01-11,ETH,5,return,0.00035468737284342444
2020-01-11,ETH,5,squared return,0.00041667620340983075
2020-01-11,ETH,5,squared down-return,0.00026003519694010413
2020-01-11,ETH,6,return,0.00026472409566243493
2020-01-11,ETH,6,squared return,0.00026305516560872394
2020-01-11,ETH,6,squared down-return,0.00013208389282226562
2020-01-11,ETH,7,return,-0.00024573008219401043
2020-01-11,ETH,7,squared return,-1.049041748046875e-05
2020-01-11,ETH,7,squared down-return,6.516774495442708e-06
2020-01-11,ETH,8,return,0.0038634141286214194
2020-01-11,ETH,8,squared return,-0.00013621648152669272
2020-01-11,ETH,8,squared down-return,4.7365824381510414e-05
2020-01-11,ETH,9,return,0.0037704308827718105
2020-01-11,ETH,9,squared return,-0.00010347366333007812
2020-01-11,ETH,9,squared down-return,1.1920928955078127e-05
2020-01-11,ETH,10,return,-0.00042200088500976557
2020-01-11,ETH,10,squared return,-7.661183675130208e-05
2020-01-11,ETH,10,squared down-return,0.00013820330301920572
2020-01-11,ETH,11,return,0.0018526713053385417
2020-01-11,ETH,11,squared return,8.511543273925781e-05
2020-01-11,ETH,11,squared down-return,0.00031638145446777344
2020-01-11,ETH,12,return,0.0002750555674235026
2020-01-11,ETH,12,squared return,0.0003592967987060547
2020-01-11,ETH,12,squared down-return,0.0002415180206298828
2020-01-11,ETH,13,return,-0.00041023890177408856
2020-01-11,ETH,13,squared return,-0.0002446969350179037
2020-01-11,ETH,13,squared down-return,2.845128377278646e-05
2020-01-11,ETH,14,return,0.002574443817138672
2020-01-11,ETH,14,squared return,-0.00019160906473795575
2020-01-11,ETH,14,squared down-return,-0.00015131632486979166
2020-01-11,ETH,15,return,-0.001567840576171875
2020-01-11,ETH,15,squared return,-0.00016125043233235678
2020-01-11,ETH,15,squared down-return,-3.1550725301106766e-05
2020-01-11,ETH,16,return,-0.002705256144205729
2020-01-11,ETH,16,squared return,0.0004589557647705078
2020-01-11,ETH,16,squared down-return,-0.00022546450297037757
2020-01-11,ETH,17,return,0.005593140920003255
2020-01-11,ETH,17,squared return,4.3710072835286345e-06
2020-01-11,ETH,17,squared down-return,0.0007722377777099609
2020-01-11,ETH,18,return,-0.003609498341878255
2020-01-11,ETH,18,squared return,-0.00026535987854003906
2020-01-11,ETH,18,squared down-return,-0.000783999760945638
2020-01-11,ETH,19,return,-0.0015311241149902342
2020-01-11,ETH,19,squared return,-6.008148193359375e-05
2020-01-11,ETH,19,squared down-return,0.00024207433064778647
2020-01-11,ETH,20,return,0.00011269251505533856
2020-01-11,ETH,20,squared return,-0.00045736630757649743
2020-01-11,ETH,20,squared down-return,0.00010911623636881511
2020-03-11,ETH,1,return,0.0007905960083007812
2020-03-11,ETH,1,squared return,0.00017722447713216147
2020-03-11,ETH,1,squared down-return,0.00020686785380045575
2020-03-11,ETH,2,return,0.0011363029479980469
2020-03-11,ETH,2,squared return,0.00017269452412923178
2020-03-11,ETH,2,squared down-return,0.00025780995686848957
2020-03-11,ETH,3,return,0.0003663698832194011
2020-03-11,ETH,3,squared return,0.00010816256205240885
2020-03-11,ETH,3,squared down-return,0.00017595291137695312
2020-03-11,ETH,4,return,-0.00014702479044596356
2020-03-11,ETH,4,squared return,0.0004267692565917969
2020-03-11,ETH,4,squared down-return,9.552637736002603e-05
2020-03-11,ETH,5,return,-0.0010631879170735676
2020-03-11,ETH,5,squared return,0.0009442965189615885
2020-03-11,ETH,5,squared down-return,0.000421285629272461
2020-03-11,ETH,6,return,0.002385218938191732
2020-03-11,ETH,6,squared return,0.0005772908528645833
2020-03-11,ETH,6,squared down-return,0.00020313262939453125
2020-03-11,ETH,7,return,0.0018912951151529946
2020-03-11,ETH,7,squared return,0.00010315577189127603
2020-03-11,ETH,7,squared down-return,1.8437703450520832e-05
2020-03-11,ETH,8,return,0.011067867279052734
2020-03-11,ETH,8,squared return,5.276997884114584e-05
2020-03-11,ETH,8,squared down-return,-6.461143493652344e-05
2020-03-11,ETH,9,return,0.008612473805745443
2020-03-11,ETH,9,squared return,-0.00016490618387858075
2020-03-11,ETH,9,squared down-return,-0.00016800562540690103
2020-03-11,ETH,10,return,-0.001438140869140625
2020-03-11,ETH,10,squared return,7.653236389160156e-05
2020-03-11,ETH,10,squared down-return,0.00024779637654622394
2020-03-11,ETH,11,return,0.00044544537862141925
2020-03-11,ETH,11,squared return,0.00021457672119140625
2020-03-11,ETH,11,squared down-return,-9.957949320475261e-05
2020-03-11,ETH,12,return,-0.0005363623301188151
2020-03-11,ETH,12,squared return,0.000152587890625
2020-03-11,ETH,12,squared down-return,0.00025121370951334637
2020-03-11,ETH,13,return,0.0003550052642822265
2020-03-11,ETH,13,squared return,-2.4716059366861984e-05
2020-03-11,ETH,13,squared down-return,2.622604370117186e-06
2020-03-11,ETH,14,return,0.004260619481404623
2020-03-11,ETH,14,squared return,-6.890296936035156e-05
2020-03-11,ETH,14,squared down-return,-1.239776611328125e-05
2020-03-11,ETH,15,return,-0.0013422966003417969
2020-03-11,ETH,15,squared return,-2.2013982137044273e-05
2020-03-11,ETH,15,squared down-return,-7.255872090657552e-05
2020-03-11,ETH,16,return,-0.0014986197153727212
2020-03-11,ETH,16,squared return,9.23474629720052e-05
2020-03-11,ETH,16,squared down-return,4.8160552978515625e-05
2020-03-11,ETH,17,return,0.0019640127817789716
2020-03-11,ETH,17,squared return,-5.372365315755208e-05
2020-03-11,ETH,17,squared down-return,0.00011269251505533853
2020-03-11,ETH,18,return,0.0021118323008219404
2020-03-11,ETH,18,squared return,2.765655517578126e-05
2020-03-11,ETH,18,squared down-return,-6.651878356933594e-05
2020-03-11,ETH,19,return,2.4954477945963533e-05
2020-03-11,ETH,19,squared return,-3.2424926757812486e-05
2020-03-11,ETH,19,squared down-return,-0.00011086463928222656
2020-03-11,ETH,20,return,-0.0007104078928629558
2020-03-11,ETH,20,squared return,-0.00029571851094563806
2020-03-11,ETH,20,squared down-return,-0.0001445611317952474
2020-05-10,ETH,1,return,0.004134654998779297
2020-05-10,ETH,1,squared return,0.0007831255594889324
2020-05-10,ETH,1,squared down-return,0.0007144610087076824
2020-05-10,ETH,2,return,-0.002309719721476237
2020-05-10,ETH,2,squared return,-0.00015282630920410156
2020-05-10,ETH,2,squared down-return,0.00022737185160319012
2020-05-10,ETH,3,return,-0.00027497609456380207
2020-05-10,ETH,3,squared return,-0.0008073647816975911
2020-05-10,ETH,3,squared down-return,-0.0005663235982259114
2020-05-10,ETH,4,return,0.008160750071207682
2020-05-10,ETH,4,squared return,0.002034346262613932
2020-05-10,ETH,4,squared down-return,0.0018947124481201172
2020-05-10,ETH,5,return,0.003094116846720378
2020-05-10,ETH,5,squared return,-7.28766123453776e-05
2020-05-10,ETH,5,squared down-return,-6.540616353352865e-05
2020-05-10,ETH,6,return,-0.007055759429931641
2020-05-10,ETH,6,squared return,0.0003317991892496745
2020-05-10,ETH,6,squared down-return,-3.178914388020833e-05
2020-05-10,ETH,7,return,-0.004294951756795247
2020-05-10,ETH,7,squared return,-0.0007679462432861328
2020-05-10,ETH,7,squared down-return,0.0004740556081136067
2020-05-10,ETH,8,return,-0.0030349095662434897
2020-05-10,ETH,8,squared return,-0.0001723766326904297
2020-05-10,ETH,8,squared down-return,7.263819376627605e-05
2020-05-10,ETH,9,return,-0.0031234423319498696
2020-05-10,ETH,9,squared return,9.592374165852864e-05
2020-05-10,ETH,9,squared down-return,8.098284403483073e-05
2020-05-10,ETH,10,return,-0.00692280133565267
2020-05-10,ETH,10,squared return,-0.000425259272257487
2020-05-10,ETH,10,squared down-return,-0.00022943814595540363
2020-05-10,ETH,11,return,-0.0015680789947509766
2020-05-10,ETH,11,squared return,0.0004026095072428385
2020-05-10,ETH,11,squared down-return,0.0003159046173095703
2020-05-10,ETH,12,return,0.007432301839192709
2020-05-10,ETH,12,squared return,-0.0005960464477539062
2020-05-10,ETH,12,squared down-return,-0.0003499190012613932
2020-05-10,ETH,13,return,-0.009657700856526693
2020-05-10,ETH,13,squared return,-0.00016450881958007812
2020-05-10,ETH,13,squared down-return,0.0003807544708251953
2020-05-10,ETH,14,return,-0.0030770301818847656
2020-05-10,ETH,14,squared return,6.119410196940105e-05
2020-05-10,ETH,14,squared down-return,0.0003870328267415365
2020-05-10,ETH,15,return,0.01144997278849284
2020-05-10,ETH,15,squared return,0.0013964176177978516
2020-05-10,ETH,15,squared down-return,0.0009676615397135415
2020-05-10,ETH,16,return,0.01925969123840332
2020-05-10,ETH,16,squared return,4.132588704427087e-05
2020-05-10,ETH,16,squared down-return,0.0008353392283121744
2020-05-10,ETH,17,return,0.01785691579182943
2020-05-10,ETH,17,squared return,0.00011984507242838543
2020-05-10,ETH,17,squared down-return,0.0010479291280110676
2020-05-10,ETH,18,return,-0.0038911501566569013
2020-05-10,ETH,18,squared return,0.000810543696085612
2020-05-10,ETH,18,squared down-return,0.0005202293395996094
2020-05-10,ETH,19,return,0.0036446253458658853
2020-05-10,ETH,19,squared return,-9.743372599283856e-05
2020-05-10,ETH,19,squared down-return,0.00020543734232584637
2020-05-10,ETH,20,return,-0.0034209092458089194
2020-05-10,ETH,20,squared return,-0.0009928544362386067
2020-05-10,ETH,20,squared down-return,0.0003932317097981771
2020-07-09,ETH,1,return,0.003182570139567057
2020-07-09,ETH,1,squared return,0.001016855239868164
2020-07-09,ETH,1,squared down-return,0.0011969407399495442
2020-07-09,ETH,2,return,-0.0004407564798990885
2020-07-09,ETH,2,squared return,9.600321451822918e-05
2020-07-09,ETH,2,squared down-return,0.00021759668986002606
2020-07-09,ETH,3,return,0.00015314420064290368
2020-07-09,ETH,3,squared return,7.120768229166667e-05
2020-07-09,ETH,3,squared down-return,-7.637341817220053e-05
2020-07-09,ETH,4,return,0.007934331893920898
2020-07-09,ETH,4,squared return,0.001492182413736979
2020-07-09,ETH,4,squared down-return,0.001546939214070638
2020-07-09,ETH,5,return,0.005239089330037435
2020-07-09,ETH,5,squared return,0.00020003318786621094
2020-07-09,ETH,5,squared down-return,-0.0004264513651529948
2020-07-09,ETH,6,return,-0.00613109270731608
2020-07-09,ETH,6,squared return,1.3113021850585938e-05
2020-07-09,ETH,6,squared down-return,-0.0004954338073730469
2020-07-09,ETH,7,return,0.0016206900278727212
2020-07-09,ETH,7,squared return,0.0013696352640787761
2020-07-09,ETH,7,squared down-return,0.001326481501261393
2020-07-09,ETH,8,return,6.715456644694012e-05
2020-07-09,ETH,8,squared return,-0.001017173131306966
2020-07-09,ETH,8,squared down-return,-0.000957489013671875
2020-07-09,ETH,9,return,0.0024178028106689453
2020-07-09,ETH,9,squared return,-0.00046261151631673175
2020-07-09,ETH,9,squared down-return,-0.0001105467478434245
2020-07-09,ETH,10,return,-0.019735018412272133
2020-07-09,ETH,10,squared return,0.00013820330301920575
2020-07-09,ETH,10,squared down-return,-0.000272830327351888
2020-07-09,ETH,11,return,0.0012421607971191406
2020-07-09,ETH,11,squared return,0.0003214677174886068
2020-07-09,ETH,11,squared down-return,8.718172709147136e-05
2020-07-09,ETH,12,return,0.0034099419911702475
2020-07-09,ETH,12,squared return,-6.031990051269531e-05
2020-07-09,ETH,12,squared down-return,-6.59624735514322e-06
2020-07-09,ETH,13,return,-0.03847742080688477
2020-07-09,ETH,13,squared return,0.000274817148844401
2020-07-09,ETH,13,squared down-return,-0.00028816858927408856
2020-07-09,ETH,14,return,0.0071973005930582685
2020-07-09,ETH,14,squared return,-0.0024110476175944013
2020-07-09,ETH,14,squared down-return,0.0003960132598876953
2020-07-09,ETH,15,return,0.01447621981302897
2020-07-09,ETH,15,squared return,0.002752860387166341
2020-07-09,ETH,15,squared down-return,0.003344615300496419
2020-07-09,ETH,16,return,0.0024997393290201817
2020-07-09,ETH,16,squared return,0.0011533896128336587
2020-07-09,ETH,16,squared down-return,0.0021522045135498047
2020-07-09,ETH,17,return,0.016711314519246418
2020-07-09,ETH,17,squared return,-0.0024213790893554688
2020-07-09,ETH,17,squared down-return,0.0008649031321207682
2020-07-09,ETH,18,return,-0.025071223576863606
2020-07-09,ETH,18,squared return,0.0011816819508870444
2020-07-09,ETH,18,squared down-return,5.7856241861979185e-05
2020-07-09,ETH,19,return,-0.003703117370605468
2020-07-09,ETH,19,squared return,0.0008092721303304036
2020-07-09,ETH,19,squared down-return,0.0009308656056722004
2020-07-09,ETH,20,return,-0.001132885615030924
2020-07-09,ETH,20,squared return,0.00012214978535970053
2020-07-09,ETH,20,squared down-return,0.00038965543111165363
2020-09-07,ETH,1,return,0.0034416516621907554
2020-09-07,ETH,1,squared return,0.00021425882975260418
2020-09-07,ETH,1,squared down-return,0.0003120104471842448
2020-09-07,ETH,2,return,-0.0007178783416748047
2020-09-07,ETH,2,squared return,0.00011459986368815105
2020-09-07,ETH,2,squared down-return,0.00024708112080891925
2020-09-07,ETH,3,return,0.0024663607279459634
2020-09-07,ETH,3,squared return,9.195009867350261e-05
2020-09-07,ETH,3,squared down-return,-0.00025780995686848957
2020-09-07,ETH,4,return,0.00439763069152832
2020-09-07,ETH,4,squared return,0.0015790462493896484
2020-09-07,ETH,4,squared down-return,0.0013713836669921875
2020-09-07,ETH,5,return,0.0027971267700195312
2020-09-07,ETH,5,squared return,-0.00011134147644042973
2020-09-07,ETH,5,squared down-return,0.00012946128845214846
2020-09-07,ETH,6,return,-0.008035580317179363
2020-09-07,ETH,6,squared return,1.1126200358072908e-05
2020-09-07,ETH,6,squared down-return,2.3603439331054688e-05
2020-09-07,ETH,7,return,-0.0004951953887939452
2020-09-07,ETH,7,squared return,0.0002926190694173177
2020-09-07,ETH,7,squared down-return,7.073084513346353e-05
2020-09-07,ETH,8,return,-0.002351045608520508
2020-09-07,ETH,8,squared return,0.0001427332560221354
2020-09-07,ETH,8,squared down-return,-6.937980651855469e-05
2020-09-07,ETH,9,return,0.007004896799723308
2020-09-07,ETH,9,squared return,-7.994969685872395e-05
2020-09-07,ETH,9,squared down-return,0.0003234545389811198
2020-09-07,ETH,10,return,-0.007039308547973633
2020-09-07,ETH,10,squared return,0.0002102057139078776
2020-09-07,ETH,10,squared down-return,-0.0004324118296305338
2020-09-07,ETH,11,return,0.0038239955902099605
2020-09-07,ETH,11,squared return,0.00017261505126953125
2020-09-07,ETH,11,squared down-return,0.00017984708150227863
2020-09-07,ETH,12,return,0.004900693893432618
2020-09-07,ETH,12,squared return,0.0004185835520426432
2020-09-07,ETH,12,squared down-return,6.373723347981772e-05
2020-09-07,ETH,13,return,0.008561531702677408
2020-09-07,ETH,13,squared return,-9.449323018391925e-05
2020-09-07,ETH,13,squared down-return,-0.00035397211710611976
2020-09-07,ETH,14,return,-0.00033434232076009097
2020-09-07,ETH,14,squared return,0.00022713343302408856
2020-09-07,ETH,14,squared down-return,-0.0005505084991455078
2020-09-07,ETH,15,return,0.03966959317525228
2020-09-07,ETH,15,squared return,0.0025243759155273438
2020-09-07,ETH,15,squared down-return,0.0012269814809163413
2020-09-07,ETH,16,return,0.03972935676574707
2020-09-07,ETH,16,squared return,0.0008995532989501953
2020-09-07,ETH,16,squared down-return,0.001352548599243164
2020-09-07,ETH,17,return,0.04245710372924805
2020-09-07,ETH,17,squared return,0.0008933544158935547
2020-09-07,ETH,17,squared down-return,0.0014259815216064453
2020-09-07,ETH,18,return,-0.01798733075459798
2020-09-07,ETH,18,squared return,0.00022172927856445318
2020-09-07,ETH,18,squared down-return,0.00038274129231770837
